-6.177426910400390625e+01,-1.230711078643798828e+01,-5.841427326202392578e+00,2.123292446136474609e+00,5.301442623138427734e+00,2.130402326583862305e+00,6.093148708343505859e+00,5.000000000000000000e+00
4.829302215576171875e+01,2.728466749191284180e+00,-5.051517009735107422e+00,2.397421836853027344e+00,5.483718395233154297e+00,2.417439460754394531e+00,1.812672495841979980e+00,5.000000000000000000e+00
1.316903877258300781e+01,1.220701599121093750e+01,-5.431397438049316406e+00,2.049183368682861328e+00,4.734068393707275391e+00,1.832704544067382812e+00,1.830125451087951660e+00,5.000000000000000000e+00
3.819456481933593750e+01,2.995277595520019531e+01,-5.824355602264404297e+00,6.523289084434509277e-01,5.602167844772338867e-01,1.671109199523925781e+00,4.941679000854492188e+00,4.000000000000000000e+00
-3.379253387451171875e+01,-3.175051498413085938e+01,-5.898503780364990234e+00,6.603654026985168457e-01,5.939815640449523926e-01,1.682659745216369629e+00,4.743555068969726562e+00,4.000000000000000000e+00
-1.579209995269775391e+01,2.561829185485839844e+01,-5.889832496643066406e+00,6.859588027000427246e-01,6.191052794456481934e-01,1.672395467758178711e+00,1.790247321128845215e+00,4.000000000000000000e+00
-4.517521286010742188e+01,4.610692596435546875e+01,-6.088213443756103516e+00,7.410809397697448730e-01,6.737570166587829590e-01,1.635851740837097168e+00,1.809028029441833496e+00,4.000000000000000000e+00
-2.597512054443359375e+01,4.112623214721679688e+01,-6.085947990417480469e+00,6.408527493476867676e-01,5.542714595794677734e-01,1.654649138450622559e+00,1.797821164131164551e+00,4.000000000000000000e+00
6.240161514282226562e+01,2.023850440979003906e+01,-5.860081672668457031e+00,6.976011991500854492e-01,6.047580242156982422e-01,1.642395377159118652e+00,4.930575370788574219e+00,4.000000000000000000e+00
-2.033825492858886719e+01,3.360126113891601562e+01,-6.008292198181152344e+00,7.180216908454895020e-01,6.166933178901672363e-01,1.640456676483154297e+00,2.540220975875854492e+00,4.000000000000000000e+00
3.400744247436523438e+01,-1.776517105102539062e+01,-5.706398963928222656e+00,7.359174489974975586e-01,6.962885260581970215e-01,1.662536025047302246e+00,4.930233955383300781e+00,4.000000000000000000e+00
7.976180553436279297e+00,4.058215713500976562e+01,-6.074557781219482422e+00,6.824105978012084961e-01,6.304618120193481445e-01,1.690134406089782715e+00,2.978459835052490234e+00,4.000000000000000000e+00
7.653772735595703125e+01,1.835270881652832031e+01,-5.895880699157714844e+00,7.410212755203247070e-01,6.469133496284484863e-01,1.702681541442871094e+00,4.912621021270751953e+00,4.000000000000000000e+00
-2.280571365356445312e+01,3.975051879882812500e+01,-6.103407382965087891e+00,6.496811509132385254e-01,5.598609447479248047e-01,1.661141514778137207e+00,3.010766983032226562e+00,4.000000000000000000e+00
3.288600921630859375e+01,-1.499785995483398438e+01,-5.749008655548095703e+00,6.627746820449829102e-01,6.123835444450378418e-01,1.685338139533996582e+00,4.917893409729003906e+00,4.000000000000000000e+00
2.937031173706054688e+01,3.178197479248046875e+01,-4.868278980255126953e+00,7.046955823898315430e-01,6.518552303314208984e-01,1.734937429428100586e+00,1.757860422134399414e+00,4.000000000000000000e+00
7.482217407226562500e+01,-2.772508049011230469e+01,-5.863029956817626953e+00,6.973093748092651367e-01,6.385917663574218750e-01,1.710932850837707520e+00,4.903239727020263672e+00,4.000000000000000000e+00
8.206884002685546875e+01,-2.544267654418945312e+01,-5.768237113952636719e+00,7.230061888694763184e-01,6.846970319747924805e-01,1.721847295761108398e+00,4.937605857849121094e+00,4.000000000000000000e+00
4.479636764526367188e+01,-1.886704635620117188e+01,-5.779098510742187500e+00,6.762451529502868652e-01,6.287561058998107910e-01,1.681439161300659180e+00,4.919786930084228516e+00,4.000000000000000000e+00
3.368586730957031250e+01,3.438975524902343750e+01,-5.975610733032226562e+00,7.145516276359558105e-01,6.785759925842285156e-01,1.699957251548767090e+00,3.010682106018066406e+00,4.000000000000000000e+00
-3.002349436283111572e-01,3.065287590026855469e+01,-5.891819000244140625e+00,7.657539844512939453e-01,6.675729751586914062e-01,1.687085151672363281e+00,1.767061352729797363e+00,4.000000000000000000e+00
-2.750529098510742188e+01,1.984546470642089844e+01,-5.855477333068847656e+00,6.920771598815917969e-01,6.447500586509704590e-01,1.689661622047424316e+00,4.871963024139404297e+00,4.000000000000000000e+00
-6.941329956054687500e+01,-2.380172252655029297e+00,-5.835062026977539062e+00,6.801232099533081055e-01,6.141157150268554688e-01,1.685986757278442383e+00,1.552988529205322266e+00,4.000000000000000000e+00
-7.198496246337890625e+01,-1.281242728233337402e+00,-5.856714248657226562e+00,6.317240595817565918e-01,5.666292309761047363e-01,1.679135560989379883e+00,4.724167823791503906e+00,4.000000000000000000e+00
2.380025672912597656e+01,2.709233474731445312e+01,-6.093219757080078125e+00,6.437434554100036621e-01,6.061539053916931152e-01,1.546754598617553711e+00,1.773365974426269531e+00,4.000000000000000000e+00
5.114531326293945312e+01,-2.865300178527832031e+01,-5.311891078948974609e+00,6.440502405166625977e-01,5.791038274765014648e-01,1.692250847816467285e+00,4.849002838134765625e+00,4.000000000000000000e+00
-6.716229248046875000e+01,-3.371114492416381836e+00,-5.849718093872070312e+00,6.261258721351623535e-01,5.773441791534423828e-01,1.679725408554077148e+00,2.998013973236083984e+00,4.000000000000000000e+00
-4.708405971527099609e+00,5.936917495727539062e+01,-6.272488594055175781e+00,6.959203481674194336e-01,6.391139626502990723e-01,1.635360121726989746e+00,3.032416820526123047e+00,4.000000000000000000e+00
6.567198944091796875e+01,2.294182395935058594e+01,-5.750955104827880859e+00,6.854196786880493164e-01,6.055951714515686035e-01,1.681826829910278320e+00,4.940568447113037109e+00,4.000000000000000000e+00
-2.467136383056640625e+01,-1.838254737854003906e+01,-5.333752155303955078e+00,7.536173462867736816e-01,6.943152546882629395e-01,1.679934263229370117e+00,1.634508013725280762e+00,4.000000000000000000e+00
-6.395568084716796875e+01,-1.141875553131103516e+01,-5.689524173736572266e+00,7.208049893379211426e-01,7.168897390365600586e-01,1.767424583435058594e+00,2.674087524414062500e+00,4.000000000000000000e+00
4.918865203857421875e+01,-2.730101394653320312e+01,-5.657095432281494141e+00,6.880423426628112793e-01,6.214669346809387207e-01,1.664492845535278320e+00,4.904458045959472656e+00,4.000000000000000000e+00
8.789652252197265625e+01,-3.148910140991210938e+01,-6.084002017974853516e+00,6.914826035499572754e-01,5.914517045021057129e-01,1.677174210548400879e+00,4.993383884429931641e+00,4.000000000000000000e+00
2.433163261413574219e+01,7.415446472167968750e+01,-5.619154453277587891e+00,6.708896160125732422e-01,6.268287301063537598e-01,1.721107006072998047e+00,3.077523469924926758e+00,4.000000000000000000e+00
4.762737274169921875e+01,-2.816607856750488281e+01,-5.451336383819580078e+00,6.425107121467590332e-01,5.754681229591369629e-01,1.687456727027893066e+00,1.677141189575195312e+00,4.000000000000000000e+00
-6.700259399414062500e+01,-3.452445983886718750e+01,-6.121340751647949219e+00,6.858053207397460938e-01,6.833894252777099609e-01,1.681033611297607422e+00,3.001545667648315430e+00,4.000000000000000000e+00
3.669772338867187500e+01,3.377093124389648438e+01,-5.496442317962646484e+00,6.350309252738952637e-01,5.698382258415222168e-01,1.730725407600402832e+00,1.917935132980346680e+00,4.000000000000000000e+00
5.364473724365234375e+01,-1.988231277465820312e+01,-5.834575653076171875e+00,6.746563911437988281e-01,6.274554133415222168e-01,1.655883908271789551e+00,4.915977954864501953e+00,4.000000000000000000e+00
9.186567306518554688e+00,-1.780403137207031250e+01,-5.629062652587890625e+00,7.008742690086364746e-01,6.221543550491333008e-01,1.687343716621398926e+00,4.859955310821533203e+00,4.000000000000000000e+00
-8.342363357543945312e+00,2.154745101928710938e+01,-4.996645927429199219e+00,2.886589765548706055e+00,9.274161338806152344e+00,3.271583557128906250e+00,1.605912089347839355e+00,3.000000000000000000e+00
-3.709265518188476562e+01,2.848110198974609375e+01,-5.914740085601806641e+00,7.484116554260253906e-01,1.646561503410339355e+00,1.455970764160156250e+00,1.702203750610351562e+00,2.000000000000000000e+00
