39,4,-8606.307671618999,155.42398259171998,-552.9247714864999,0,357.3040043028276,468.73895293391,185.25345602908,150.52068722145998,1,3,4,0,0
43,4,-7488.3447207472,146.66038342518,-572.44042359435,0,358.26618737960496,476.65464672461,183.88597502496,142.02621698408,1,3,4,0,0
45,4,-6639.3518153143,-8.106464375821,-573.56625609451,0,347.0360443581573,487.27233510861004,183.88597502496,142.02621698408,1,3,4,0,0
37,5,-7030.140323127,1346.3022155659,-534.6277016630501,0,358.75426986521234,467.35514728651,181.41110070756,171.17880695342998,1,3,4,0,0
42,4,-3352.8416799443003,189.01810959544002,-563.51832302069,0,356.2780306614283,467.2740445911,197.63721484826,148.70859305847,1,3,4,0,0
46,4,-6021.964778384,-341.87211051575,-581.3388731377701,0,321.4804210899483,505.44088964092,200.1134555327,143.42251678156,1,3,4,0,0
38,4,-1163.1829388674,500.82554641275993,-546.1918434432499,0,354.51579236154464,454.03199184967,206.47758957191,165.25687382895998,1,3,4,0,0
32,5,-1685.5341622539001,190.97338896235001,-521.66721079933,0,354.32519808431033,481.73343845023,200.76654730376,214.88268015605,1,3,4,0,0
40,4,521.57919122787,375.19447263194,-552.56524262231,0,354.22355586407156,433.5096708482,180.38990940434002,149.51012038941002,1,3,4,0,0
44,4,774.79853579562,-12.241284971997,-550.51243876201,0,356.86255720762495,485.23376104383004,201.11832068883,159.83709124058,1,3,4,0,0
47,4,2648.0851652485,-354.92358663792,-559.64280457145,0,352.8449796459267,408.45618948495,194.42962862029,150.46603088435,1,3,4,0,0
49,4,3393.7952052451997,-177.21436844856999,-548.49008078469,0,350.04314882651465,450.19979158991,194.96791903876002,173.82726583542,1,3,4,0,0
4,4,1946.2182124853002,-694.7167421581499,-561.22915971907,0,354.49613229478734,455.97722269740996,183.53173304443,144.48034449142,1,3,4,0,0
9,4,847.7494826612199,-422.57468734536,-562.19817503071,0,354.65654447765735,529.65791453834,189.15798957497,155.23853121096002,1,3,4,0,0
3,4,8977.7688999411,-1471.7178057346,-563.12029642294,0,351.0998228305232,447.09365553735,198.97417990495,156.46694442984,1,3,4,0,0
141,4,9452.5549449552,-1975.418881832,-571.87107693598,0,348.55500075602987,420.54786072047995,206.24412050273003,143.51103177284,1,3,4,0,0
154,4,13994.03837601,-2714.1940022362,-566.43023781187,0,346.7912207162377,411.97167159236,179.60852694973,149.47240688497,1,3,4,0,0
59,4,15222.224234197,-3173.3838305232,-560.3689121500499,0,345.16890167635364,411.97167159236,183.04354378306002,166.51164284154,1,3,4,0,0
56,4,17723.876173113,-3507.9119523669,-594.06548780245,0,351.7559617089964,411.97167159236,195.42333968746,143.51103177284,1,3,4,0,0
172,4,21544.499057078,-3828.0874427569,-620.39519841879,0,351.7559617089964,411.97167159236,196.86043367023,145.90397062616,1,3,4,0,0
136,4,21917.12657829,-4587.4651330013,-614.73888203229,0,351.7559617089964,411.97167159236,195.42333968746,143.51103177284,1,3,4,0,1
